Id,Label,modularity_class,Cluster,stat_inf_class,degree
MUSE_20180118_124230_91000.csv,MUSE_20180118_124230_91000.csv,289,104,581,13
MUSE_20180118_124248_49000.csv,MUSE_20180118_124248_49000.csv,289,104,581,13
MUSE_20180118_124604_76000.csv,MUSE_20180118_124604_76000.csv,289,104,581,10
MUSE_20180118_124629_87000.csv,MUSE_20180118_124629_87000.csv,289,104,581,10
MUSE_20180118_124831_43000.csv,MUSE_20180118_124831_43000.csv,289,104,581,13
MUSE_20180118_124920_51000.csv,MUSE_20180118_124920_51000.csv,289,104,581,7
MUSE_20180118_125030_81000.csv,MUSE_20180118_125030_81000.csv,289,104,581,13
MUSE_20180118_125104_32000.csv,MUSE_20180118_125104_32000.csv,289,104,581,13
MUSE_20180118_125115_51000.csv,MUSE_20180118_125115_51000.csv,289,104,581,11
MUSE_20180118_125112_36000.csv,MUSE_20180118_125112_36000.csv,289,104,581,7
MUSE_20180118_123904_10000.csv,MUSE_20180118_123904_10000.csv,290,77,580,4
MUSE_20180118_123906_22000.csv,MUSE_20180118_123906_22000.csv,290,77,580,3
MUSE_20180118_124606_88000.csv,MUSE_20180118_124606_88000.csv,290,77,580,8
MUSE_20180118_124814_85000.csv,MUSE_20180118_124814_85000.csv,290,77,580,4
MUSE_20180118_123858_80000.csv,MUSE_20180118_123858_80000.csv,291,266,579,3
MUSE_20180118_123842_36000.csv,MUSE_20180118_123842_36000.csv,291,266,579,4
MUSE_20180118_124336_45000.csv,MUSE_20180118_124336_45000.csv,291,266,579,3
MUSE_20180118_124759_35000.csv,MUSE_20180118_124759_35000.csv,291,266,579,4
MUSE_20180118_124646_35000.csv,MUSE_20180118_124646_35000.csv,291,266,579,2
MUSE_20180118_123907_30000.csv,MUSE_20180118_123907_30000.csv,290,77,580,3
MUSE_20180118_124624_57000.csv,MUSE_20180118_124624_57000.csv,290,77,580,5
MUSE_20180118_124816_98000.csv,MUSE_20180118_124816_98000.csv,290,77,580,3
MUSE_20180118_124830_34000.csv,MUSE_20180118_124830_34000.csv,290,77,580,4
MUSE_20180118_124852_18000.csv,MUSE_20180118_124852_18000.csv,289,104,581,3
MUSE_20180118_125119_72000.csv,MUSE_20180118_125119_72000.csv,289,104,581,8
MUSE_20180118_124812_72000.csv,MUSE_20180118_124812_72000.csv,289,104,581,6
MUSE_20180118_124834_61000.csv,MUSE_20180118_124834_61000.csv,289,104,581,6
MUSE_20180118_124234_08000.csv,MUSE_20180118_124234_08000.csv,290,77,580,6
MUSE_20180118_124348_71000.csv,MUSE_20180118_124348_71000.csv,290,77,580,7
MUSE_20180118_124706_05000.csv,MUSE_20180118_124706_05000.csv,292,453,582,1
MUSE_20180118_125036_12000.csv,MUSE_20180118_125036_12000.csv,292,453,582,1
MUSE_20180118_125134_10000.csv,MUSE_20180118_125134_10000.csv,294,245,584,3
MUSE_20180118_125310_70000.csv,MUSE_20180118_125310_70000.csv,294,245,584,2
MUSE_20180118_125341_56000.csv,MUSE_20180118_125341_56000.csv,294,245,584,3
MUSE_20180118_125412_96000.csv,MUSE_20180118_125412_96000.csv,294,245,584,2
MUSE_20180118_125246_85000.csv,MUSE_20180118_125246_85000.csv,293,106,583,14
MUSE_20180118_125250_00000.csv,MUSE_20180118_125250_00000.csv,293,106,583,14
MUSE_20180118_125218_80000.csv,MUSE_20180118_125218_80000.csv,293,106,583,10
MUSE_20180118_125328_25000.csv,MUSE_20180118_125328_25000.csv,293,106,583,12
MUSE_20180118_125407_61000.csv,MUSE_20180118_125407_61000.csv,293,106,583,9
MUSE_20180118_125423_15000.csv,MUSE_20180118_125423_15000.csv,293,106,583,10
MUSE_20180118_125429_50000.csv,MUSE_20180118_125429_50000.csv,293,106,583,12
MUSE_20180118_125451_40000.csv,MUSE_20180118_125451_40000.csv,293,106,583,14
MUSE_20180118_125502_60000.csv,MUSE_20180118_125502_60000.csv,293,106,583,14
MUSE_20180118_125516_50000.csv,MUSE_20180118_125516_50000.csv,293,106,583,10
MUSE_20180118_125506_83000.csv,MUSE_20180118_125506_83000.csv,293,106,583,10
MUSE_20180118_125612_97000.csv,MUSE_20180118_125612_97000.csv,293,106,583,12
MUSE_20180118_125634_72000.csv,MUSE_20180118_125634_72000.csv,293,106,583,13
MUSE_20180118_125639_99000.csv,MUSE_20180118_125639_99000.csv,293,106,583,11
MUSE_20180118_125813_14000.csv,MUSE_20180118_125813_14000.csv,293,106,583,12
MUSE_20180118_125743_20000.csv,MUSE_20180118_125743_20000.csv,293,106,583,9
MUSE_20180118_125609_83000.csv,MUSE_20180118_125609_83000.csv,293,106,583,8
MUSE_20180118_125800_75000.csv,MUSE_20180118_125800_75000.csv,293,106,583,9
MUSE_20180118_125331_42000.csv,MUSE_20180118_125331_42000.csv,294,245,584,1
MUSE_20180118_125735_84000.csv,MUSE_20180118_125735_84000.csv,294,245,584,1
MUSE_20180118_125427_37000.csv,MUSE_20180118_125427_37000.csv,293,106,583,6
MUSE_20180118_125505_78000.csv,MUSE_20180118_125505_78000.csv,293,106,583,7
MUSE_20180118_125411_88000.csv,MUSE_20180118_125411_88000.csv,295,267,585,4
MUSE_20180118_125454_55000.csv,MUSE_20180118_125454_55000.csv,295,267,585,2
MUSE_20180118_125630_49000.csv,MUSE_20180118_125630_49000.csv,295,267,585,4
MUSE_20180118_125711_99000.csv,MUSE_20180118_125711_99000.csv,295,267,585,3
MUSE_20180118_125741_09000.csv,MUSE_20180118_125741_09000.csv,295,267,585,3
MUSE_20180118_125422_07000.csv,MUSE_20180118_125422_07000.csv,296,246,586,4
MUSE_20180118_125425_25000.csv,MUSE_20180118_125425_25000.csv,296,246,586,4
MUSE_20180118_125428_42000.csv,MUSE_20180118_125428_42000.csv,296,246,586,4
MUSE_20180118_125616_11000.csv,MUSE_20180118_125616_11000.csv,296,246,586,3
MUSE_20180118_125618_20000.csv,MUSE_20180118_125618_20000.csv,296,246,586,4
MUSE_20180118_125721_45000.csv,MUSE_20180118_125721_45000.csv,296,246,586,1
MUSE_20180118_125449_24000.csv,MUSE_20180118_125449_24000.csv,293,106,583,3
MUSE_20180118_125802_86000.csv,MUSE_20180118_125802_86000.csv,293,106,583,5
MUSE_20180118_125856_77000.csv,MUSE_20180118_125856_77000.csv,299,30,590,11
MUSE_20180118_130122_04000.csv,MUSE_20180118_130122_04000.csv,299,30,590,11
MUSE_20180118_130027_38000.csv,MUSE_20180118_130027_38000.csv,299,30,590,10
MUSE_20180118_130158_23000.csv,MUSE_20180118_130158_23000.csv,299,30,590,10
MUSE_20180118_130159_29000.csv,MUSE_20180118_130159_29000.csv,299,30,590,8
MUSE_20180118_130308_21000.csv,MUSE_20180118_130308_21000.csv,299,30,590,10
MUSE_20180118_130405_09000.csv,MUSE_20180118_130405_09000.csv,299,30,590,11
MUSE_20180118_130533_40000.csv,MUSE_20180118_130533_40000.csv,299,30,590,14
MUSE_20180118_130839_88000.csv,MUSE_20180118_130839_88000.csv,299,30,590,11
MUSE_20180118_130921_50000.csv,MUSE_20180118_130921_50000.csv,299,30,590,10
MUSE_20180118_131352_34000.csv,MUSE_20180118_131352_34000.csv,299,30,590,11
MUSE_20180118_131719_74000.csv,MUSE_20180118_131719_74000.csv,299,30,590,10
MUSE_20180118_125855_69000.csv,MUSE_20180118_125855_69000.csv,299,30,590,14
MUSE_20180118_130005_54000.csv,MUSE_20180118_130005_54000.csv,299,30,590,21
MUSE_20180118_130140_65000.csv,MUSE_20180118_130140_65000.csv,299,30,590,15
MUSE_20180118_130124_16000.csv,MUSE_20180118_130124_16000.csv,299,30,590,16
MUSE_20180118_130126_27000.csv,MUSE_20180118_130126_27000.csv,299,30,590,11
MUSE_20180118_130148_00000.csv,MUSE_20180118_130148_00000.csv,299,30,590,22
MUSE_20180118_130216_90000.csv,MUSE_20180118_130216_90000.csv,299,30,590,21
MUSE_20180118_130435_32000.csv,MUSE_20180118_130435_32000.csv,299,30,590,14
MUSE_20180118_130554_07000.csv,MUSE_20180118_130554_07000.csv,299,30,590,14
MUSE_20180118_130857_48000.csv,MUSE_20180118_130857_48000.csv,299,30,590,15
MUSE_20180118_131031_52000.csv,MUSE_20180118_131031_52000.csv,299,30,590,17
MUSE_20180118_131042_24000.csv,MUSE_20180118_131042_24000.csv,299,30,590,21
MUSE_20180118_131302_32000.csv,MUSE_20180118_131302_32000.csv,299,30,590,12
MUSE_20180118_131456_67000.csv,MUSE_20180118_131456_67000.csv,299,30,590,17
MUSE_20180118_131925_69000.csv,MUSE_20180118_131925_69000.csv,299,30,590,13
MUSE_20180118_125907_44000.csv,MUSE_20180118_125907_44000.csv,299,30,588,7
MUSE_20180118_130429_04000.csv,MUSE_20180118_130429_04000.csv,299,30,588,5
MUSE_20180118_130430_10000.csv,MUSE_20180118_130430_10000.csv,299,30,590,7
MUSE_20180118_130859_59000.csv,MUSE_20180118_130859_59000.csv,299,30,588,5
MUSE_20180118_131410_96000.csv,MUSE_20180118_131410_96000.csv,299,30,590,7
MUSE_20180118_131512_08000.csv,MUSE_20180118_131512_08000.csv,299,30,590,7
MUSE_20180118_131516_33000.csv,MUSE_20180118_131516_33000.csv,299,30,588,7
MUSE_20180118_132007_19000.csv,MUSE_20180118_132007_19000.csv,299,30,588,4
MUSE_20180118_125902_15000.csv,MUSE_20180118_125902_15000.csv,299,30,590,5
MUSE_20180118_130203_53000.csv,MUSE_20180118_130203_53000.csv,299,30,590,6
MUSE_20180118_130735_57000.csv,MUSE_20180118_130735_57000.csv,299,30,590,6
MUSE_20180118_130816_89000.csv,MUSE_20180118_130816_89000.csv,299,30,590,6
MUSE_20180118_131504_72000.csv,MUSE_20180118_131504_72000.csv,299,247,590,5
MUSE_20180118_131528_60000.csv,MUSE_20180118_131528_60000.csv,299,247,590,5
MUSE_20180118_125918_77000.csv,MUSE_20180118_125918_77000.csv,297,454,587,1
MUSE_20180118_131015_93000.csv,MUSE_20180118_131015_93000.csv,297,454,587,1
MUSE_20180118_125926_15000.csv,MUSE_20180118_125926_15000.csv,299,247,590,5
MUSE_20180118_130845_20000.csv,MUSE_20180118_130845_20000.csv,299,247,590,5
MUSE_20180118_131113_23000.csv,MUSE_20180118_131113_23000.csv,299,247,590,3
MUSE_20180118_131820_28000.csv,MUSE_20180118_131820_28000.csv,299,247,590,5
MUSE_20180118_125937_39000.csv,MUSE_20180118_125937_39000.csv,299,31,588,52
MUSE_20180118_125942_67000.csv,MUSE_20180118_125942_67000.csv,299,31,588,56
MUSE_20180118_125947_94000.csv,MUSE_20180118_125947_94000.csv,299,31,588,53
MUSE_20180118_125944_77000.csv,MUSE_20180118_125944_77000.csv,299,31,588,45
MUSE_20180118_130143_83000.csv,MUSE_20180118_130143_83000.csv,299,31,588,55
MUSE_20180118_130201_41000.csv,MUSE_20180118_130201_41000.csv,299,31,588,57
MUSE_20180118_130300_80000.csv,MUSE_20180118_130300_80000.csv,299,31,588,56
MUSE_20180118_130225_41000.csv,MUSE_20180118_130225_41000.csv,299,31,588,52
MUSE_20180118_130259_74000.csv,MUSE_20180118_130259_74000.csv,299,31,588,51
MUSE_20180118_130334_23000.csv,MUSE_20180118_130334_23000.csv,299,31,588,52
MUSE_20180118_130408_24000.csv,MUSE_20180118_130408_24000.csv,299,31,588,47
MUSE_20180118_130402_98000.csv,MUSE_20180118_130402_98000.csv,299,31,588,54
MUSE_20180118_130344_37000.csv,MUSE_20180118_130344_37000.csv,299,31,588,52
MUSE_20180118_130446_57000.csv,MUSE_20180118_130446_57000.csv,299,31,588,57
MUSE_20180118_130451_84000.csv,MUSE_20180118_130451_84000.csv,299,31,588,48
MUSE_20180118_130457_10000.csv,MUSE_20180118_130457_10000.csv,299,31,588,57
MUSE_20180118_130519_02000.csv,MUSE_20180118_130519_02000.csv,299,31,588,47
MUSE_20180118_130536_54000.csv,MUSE_20180118_130536_54000.csv,299,31,588,53
MUSE_20180118_130538_64000.csv,MUSE_20180118_130538_64000.csv,299,31,588,47
MUSE_20180118_130550_90000.csv,MUSE_20180118_130550_90000.csv,299,31,588,56
MUSE_20180118_130642_90000.csv,MUSE_20180118_130642_90000.csv,299,31,588,52
MUSE_20180118_130704_66000.csv,MUSE_20180118_130704_66000.csv,299,31,588,53
MUSE_20180118_130805_69000.csv,MUSE_20180118_130805_69000.csv,299,31,588,48
MUSE_20180118_130919_34000.csv,MUSE_20180118_130919_34000.csv,299,31,588,52
MUSE_20180118_131033_64000.csv,MUSE_20180118_131033_64000.csv,299,31,588,57
MUSE_20180118_131037_93000.csv,MUSE_20180118_131037_93000.csv,299,31,588,51
MUSE_20180118_131121_67000.csv,MUSE_20180118_131121_67000.csv,299,31,588,52
MUSE_20180118_131040_10000.csv,MUSE_20180118_131040_10000.csv,299,31,588,52
MUSE_20180118_131134_99000.csv,MUSE_20180118_131134_99000.csv,299,31,588,53
MUSE_20180118_131155_77000.csv,MUSE_20180118_131155_77000.csv,299,31,588,56
MUSE_20180118_131136_04000.csv,MUSE_20180118_131136_04000.csv,299,31,588,56
MUSE_20180118_131204_28000.csv,MUSE_20180118_131204_28000.csv,299,31,588,48
MUSE_20180118_131230_30000.csv,MUSE_20180118_131230_30000.csv,299,31,588,46
MUSE_20180118_131156_85000.csv,MUSE_20180118_131156_85000.csv,299,31,588,52
MUSE_20180118_131250_05000.csv,MUSE_20180118_131250_05000.csv,299,31,588,45
MUSE_20180118_131341_65000.csv,MUSE_20180118_131341_65000.csv,299,31,588,46
MUSE_20180118_131354_44000.csv,MUSE_20180118_131354_44000.csv,299,31,588,50
MUSE_20180118_131413_07000.csv,MUSE_20180118_131413_07000.csv,299,31,588,57
MUSE_20180118_131427_48000.csv,MUSE_20180118_131427_48000.csv,299,31,588,47
MUSE_20180118_131455_63000.csv,MUSE_20180118_131455_63000.csv,299,31,588,47
MUSE_20180118_131527_54000.csv,MUSE_20180118_131527_54000.csv,299,31,588,46
MUSE_20180118_131530_73000.csv,MUSE_20180118_131530_73000.csv,299,31,588,47
MUSE_20180118_131538_09000.csv,MUSE_20180118_131538_09000.csv,299,31,588,47
MUSE_20180118_131714_40000.csv,MUSE_20180118_131714_40000.csv,299,31,588,46
MUSE_20180118_131742_83000.csv,MUSE_20180118_131742_83000.csv,299,31,588,51
MUSE_20180118_131715_46000.csv,MUSE_20180118_131715_46000.csv,299,31,588,55
MUSE_20180118_131804_82000.csv,MUSE_20180118_131804_82000.csv,299,31,588,47
MUSE_20180118_131838_89000.csv,MUSE_20180118_131838_89000.csv,299,31,588,38
MUSE_20180118_131848_38000.csv,MUSE_20180118_131848_38000.csv,299,31,588,48
MUSE_20180118_131842_03000.csv,MUSE_20180118_131842_03000.csv,299,31,588,52
MUSE_20180118_131941_09000.csv,MUSE_20180118_131941_09000.csv,299,31,588,53
MUSE_20180118_131943_18000.csv,MUSE_20180118_131943_18000.csv,299,31,588,54
MUSE_20180118_132004_02000.csv,MUSE_20180118_132004_02000.csv,299,31,588,56
MUSE_20180118_130535_49000.csv,MUSE_20180118_130535_49000.csv,299,31,588,32
MUSE_20180118_130826_55000.csv,MUSE_20180118_130826_55000.csv,299,31,588,30
MUSE_20180118_131428_54000.csv,MUSE_20180118_131428_54000.csv,299,31,588,26
MUSE_20180118_131801_67000.csv,MUSE_20180118_131801_67000.csv,299,31,588,35
MUSE_20180118_131923_59000.csv,MUSE_20180118_131923_59000.csv,299,31,588,29
MUSE_20180118_125939_51000.csv,MUSE_20180118_125939_51000.csv,299,31,588,1
MUSE_20180118_131546_14000.csv,MUSE_20180118_131546_14000.csv,299,31,588,11
MUSE_20180118_125946_88000.csv,MUSE_20180118_125946_88000.csv,301,190,592,3
MUSE_20180118_130700_47000.csv,MUSE_20180118_130700_47000.csv,301,190,592,4
MUSE_20180118_131239_39000.csv,MUSE_20180118_131239_39000.csv,301,190,592,4
MUSE_20180118_131905_87000.csv,MUSE_20180118_131905_87000.csv,301,190,592,3
MUSE_20180118_130221_13000.csv,MUSE_20180118_130221_13000.csv,299,31,588,23
MUSE_20180118_131119_55000.csv,MUSE_20180118_131119_55000.csv,299,31,588,13
MUSE_20180118_131125_88000.csv,MUSE_20180118_131125_88000.csv,299,31,588,16
MUSE_20180118_131246_89000.csv,MUSE_20180118_131246_89000.csv,299,31,588,17
MUSE_20180118_131345_89000.csv,MUSE_20180118_131345_89000.csv,299,31,588,16
MUSE_20180118_131733_19000.csv,MUSE_20180118_131733_19000.csv,299,31,588,16
MUSE_20180118_130022_09000.csv,MUSE_20180118_130022_09000.csv,298,268,589,4
MUSE_20180118_130424_82000.csv,MUSE_20180118_130424_82000.csv,298,268,589,4
MUSE_20180118_130819_00000.csv,MUSE_20180118_130819_00000.csv,298,268,589,4
MUSE_20180118_131431_73000.csv,MUSE_20180118_131431_73000.csv,298,268,589,4
MUSE_20180118_131710_13000.csv,MUSE_20180118_131710_13000.csv,298,268,589,4
MUSE_20180118_130120_99000.csv,MUSE_20180118_130120_99000.csv,299,30,590,18
MUSE_20180118_130347_56000.csv,MUSE_20180118_130347_56000.csv,299,30,590,16
MUSE_20180118_130416_77000.csv,MUSE_20180118_130416_77000.csv,299,30,590,15
MUSE_20180118_130511_50000.csv,MUSE_20180118_130511_50000.csv,299,30,590,16
MUSE_20180118_130712_73000.csv,MUSE_20180118_130712_73000.csv,299,30,590,14
MUSE_20180118_131202_12000.csv,MUSE_20180118_131202_12000.csv,299,30,590,15
MUSE_20180118_131242_54000.csv,MUSE_20180118_131242_54000.csv,299,30,590,16
MUSE_20180118_131712_27000.csv,MUSE_20180118_131712_27000.csv,299,30,590,16
MUSE_20180118_131837_83000.csv,MUSE_20180118_131837_83000.csv,299,30,590,14
MUSE_20180118_131927_80000.csv,MUSE_20180118_131927_80000.csv,299,30,590,16
MUSE_20180118_131403_55000.csv,MUSE_20180118_131403_55000.csv,299,30,590,8
MUSE_20180118_131859_61000.csv,MUSE_20180118_131859_61000.csv,299,30,590,7
MUSE_20180118_130144_88000.csv,MUSE_20180118_130144_88000.csv,299,30,590,8
MUSE_20180118_130243_05000.csv,MUSE_20180118_130243_05000.csv,299,30,590,7
MUSE_20180118_130307_17000.csv,MUSE_20180118_130307_17000.csv,299,30,590,9
MUSE_20180118_130539_70000.csv,MUSE_20180118_130539_70000.csv,299,30,590,9
MUSE_20180118_130638_67000.csv,MUSE_20180118_130638_67000.csv,299,30,590,9
MUSE_20180118_130643_94000.csv,MUSE_20180118_130643_94000.csv,299,30,590,10
MUSE_20180118_131310_72000.csv,MUSE_20180118_131310_72000.csv,299,30,590,10
MUSE_20180118_131244_79000.csv,MUSE_20180118_131244_79000.csv,299,30,590,8
MUSE_20180118_132013_51000.csv,MUSE_20180118_132013_51000.csv,299,30,590,10
MUSE_20180118_130311_38000.csv,MUSE_20180118_130311_38000.csv,301,190,592,4
MUSE_20180118_130844_14000.csv,MUSE_20180118_130844_14000.csv,301,190,592,4
MUSE_20180118_131238_35000.csv,MUSE_20180118_131238_35000.csv,301,190,592,2
MUSE_20180118_130409_30000.csv,MUSE_20180118_130409_30000.csv,299,30,590,10
MUSE_20180118_130801_48000.csv,MUSE_20180118_130801_48000.csv,299,30,590,10
MUSE_20180118_130820_07000.csv,MUSE_20180118_130820_07000.csv,299,30,590,8
MUSE_20180118_130902_75000.csv,MUSE_20180118_130902_75000.csv,299,30,590,10
MUSE_20180118_131926_74000.csv,MUSE_20180118_131926_74000.csv,299,30,590,7
MUSE_20180118_132012_45000.csv,MUSE_20180118_132012_45000.csv,299,30,590,8
MUSE_20180118_130456_02000.csv,MUSE_20180118_130456_02000.csv,300,455,591,1
MUSE_20180118_131051_42000.csv,MUSE_20180118_131051_42000.csv,300,455,591,1
MUSE_20180118_130846_25000.csv,MUSE_20180118_130846_25000.csv,301,190,592,2
MUSE_20180118_131818_19000.csv,MUSE_20180118_131818_19000.csv,301,190,592,2
MUSE_20180118_132022_62000.csv,MUSE_20180118_132022_62000.csv,303,118,593,5
MUSE_20180118_132130_21000.csv,MUSE_20180118_132130_21000.csv,303,118,593,5
MUSE_20180118_132321_41000.csv,MUSE_20180118_132321_41000.csv,303,118,593,7
MUSE_20180118_132347_54000.csv,MUSE_20180118_132347_54000.csv,303,118,593,5
MUSE_20180118_132425_03000.csv,MUSE_20180118_132425_03000.csv,303,118,593,6
MUSE_20180118_132455_45000.csv,MUSE_20180118_132455_45000.csv,303,118,593,6
MUSE_20180118_132124_94000.csv,MUSE_20180118_132124_94000.csv,302,89,595,18
MUSE_20180118_132025_88000.csv,MUSE_20180118_132025_88000.csv,302,89,595,20
MUSE_20180118_132134_41000.csv,MUSE_20180118_132134_41000.csv,302,89,595,18
MUSE_20180118_132213_74000.csv,MUSE_20180118_132213_74000.csv,302,89,595,18
MUSE_20180118_132258_42000.csv,MUSE_20180118_132258_42000.csv,302,89,595,18
MUSE_20180118_132302_67000.csv,MUSE_20180118_132302_67000.csv,302,89,595,12
MUSE_20180118_132307_98000.csv,MUSE_20180118_132307_98000.csv,302,89,595,18
MUSE_20180118_132306_92000.csv,MUSE_20180118_132306_92000.csv,302,89,595,14
MUSE_20180118_132329_91000.csv,MUSE_20180118_132329_91000.csv,302,89,595,18
MUSE_20180118_132342_25000.csv,MUSE_20180118_132342_25000.csv,302,89,595,18
MUSE_20180118_132411_61000.csv,MUSE_20180118_132411_61000.csv,302,89,595,18
MUSE_20180118_132422_89000.csv,MUSE_20180118_132422_89000.csv,302,89,595,21
MUSE_20180118_132517_35000.csv,MUSE_20180118_132517_35000.csv,302,89,595,17
MUSE_20180118_132508_86000.csv,MUSE_20180118_132508_86000.csv,302,89,595,18
MUSE_20180118_132531_80000.csv,MUSE_20180118_132531_80000.csv,302,89,595,20
MUSE_20180118_132613_28000.csv,MUSE_20180118_132613_28000.csv,302,89,595,19
MUSE_20180118_132633_06000.csv,MUSE_20180118_132633_06000.csv,302,89,595,18
MUSE_20180118_132620_78000.csv,MUSE_20180118_132620_78000.csv,302,89,595,18
MUSE_20180118_132619_72000.csv,MUSE_20180118_132619_72000.csv,302,89,595,20
MUSE_20180118_132326_75000.csv,MUSE_20180118_132326_75000.csv,302,89,595,12
MUSE_20180118_132456_51000.csv,MUSE_20180118_132456_51000.csv,302,89,595,14
MUSE_20180118_132504_59000.csv,MUSE_20180118_132504_59000.csv,302,89,595,12
MUSE_20180118_132615_40000.csv,MUSE_20180118_132615_40000.csv,302,89,595,12
MUSE_20180118_132136_52000.csv,MUSE_20180118_132136_52000.csv,303,118,593,5
MUSE_20180118_132318_18000.csv,MUSE_20180118_132318_18000.csv,303,118,593,4
MUSE_20180118_132400_96000.csv,MUSE_20180118_132400_96000.csv,303,118,593,4
MUSE_20180118_132443_73000.csv,MUSE_20180118_132443_73000.csv,303,118,593,6
MUSE_20180118_132610_12000.csv,MUSE_20180118_132610_12000.csv,303,118,593,5
MUSE_20180118_132639_42000.csv,MUSE_20180118_132639_42000.csv,303,118,593,5
MUSE_20180118_132148_78000.csv,MUSE_20180118_132148_78000.csv,306,295,597,1
MUSE_20180118_132352_89000.csv,MUSE_20180118_132352_89000.csv,306,295,597,2
MUSE_20180118_132206_33000.csv,MUSE_20180118_132206_33000.csv,302,89,595,6
MUSE_20180118_132212_68000.csv,MUSE_20180118_132212_68000.csv,302,89,595,9
MUSE_20180118_132255_23000.csv,MUSE_20180118_132255_23000.csv,302,89,595,8
MUSE_20180118_132409_49000.csv,MUSE_20180118_132409_49000.csv,302,89,595,9
MUSE_20180118_132652_78000.csv,MUSE_20180118_132652_78000.csv,302,89,595,8
MUSE_20180118_132305_86000.csv,MUSE_20180118_132305_86000.csv,304,354,594,2
MUSE_20180118_132402_05000.csv,MUSE_20180118_132402_05000.csv,304,354,594,2
MUSE_20180118_132611_17000.csv,MUSE_20180118_132611_17000.csv,304,354,594,2
MUSE_20180118_132635_16000.csv,MUSE_20180118_132635_16000.csv,302,89,595,1
MUSE_20180118_132309_02000.csv,MUSE_20180118_132309_02000.csv,303,118,593,3
MUSE_20180118_132421_83000.csv,MUSE_20180118_132421_83000.csv,303,118,593,2
MUSE_20180118_132559_95000.csv,MUSE_20180118_132559_95000.csv,303,118,593,3
MUSE_20180118_132612_23000.csv,MUSE_20180118_132612_23000.csv,303,118,593,3
MUSE_20180118_132350_75000.csv,MUSE_20180118_132350_75000.csv,305,456,596,1
MUSE_20180118_132651_71000.csv,MUSE_20180118_132651_71000.csv,305,456,596,1
MUSE_20180118_132407_38000.csv,MUSE_20180118_132407_38000.csv,306,295,597,2
MUSE_20180118_132423_95000.csv,MUSE_20180118_132423_95000.csv,306,295,597,1
MUSE_20180118_132406_32000.csv,MUSE_20180118_132406_32000.csv,303,118,593,4
MUSE_20180118_132445_87000.csv,MUSE_20180118_132445_87000.csv,303,118,593,4
MUSE_20180118_132614_35000.csv,MUSE_20180118_132614_35000.csv,303,118,593,4
MUSE_20180118_132637_30000.csv,MUSE_20180118_132637_30000.csv,303,118,593,4
MUSE_20180118_132705_49000.csv,MUSE_20180118_132705_49000.csv,307,269,598,3
MUSE_20180118_132719_84000.csv,MUSE_20180118_132719_84000.csv,307,269,598,1
MUSE_20180118_132721_96000.csv,MUSE_20180118_132721_96000.csv,307,269,598,3
MUSE_20180118_132657_00000.csv,MUSE_20180118_132657_00000.csv,307,269,598,3
MUSE_20180118_132735_36000.csv,MUSE_20180118_132735_36000.csv,307,269,598,2
MUSE_20180118_132745_92000.csv,MUSE_20180118_132745_92000.csv,308,191,599,8
MUSE_20180118_132726_27000.csv,MUSE_20180118_132726_27000.csv,308,191,599,8
MUSE_20180118_132748_03000.csv,MUSE_20180118_132748_03000.csv,308,191,599,8
MUSE_20180118_132804_52000.csv,MUSE_20180118_132804_52000.csv,308,191,599,6
MUSE_20180118_132931_07000.csv,MUSE_20180118_132931_07000.csv,308,191,599,6
MUSE_20180118_132932_13000.csv,MUSE_20180118_132932_13000.csv,308,191,599,8
MUSE_20180118_133034_51000.csv,MUSE_20180118_133034_51000.csv,308,191,599,5
MUSE_20180118_133011_60000.csv,MUSE_20180118_133011_60000.csv,308,191,599,7
MUSE_20180118_133036_62000.csv,MUSE_20180118_133036_62000.csv,308,191,599,6
MUSE_20180118_132817_87000.csv,MUSE_20180118_132817_87000.csv,309,457,600,1
MUSE_20180118_132759_26000.csv,MUSE_20180118_132759_26000.csv,309,457,600,1
MUSE_20180118_132819_96000.csv,MUSE_20180118_132819_96000.csv,310,458,601,1
MUSE_20180118_133012_66000.csv,MUSE_20180118_133012_66000.csv,310,458,601,1
MUSE_20180118_133142_20000.csv,MUSE_20180118_133142_20000.csv,311,270,602,4
MUSE_20180118_133159_85000.csv,MUSE_20180118_133159_85000.csv,311,270,602,3
MUSE_20180118_133244_81000.csv,MUSE_20180118_133244_81000.csv,311,270,602,4
MUSE_20180118_133145_40000.csv,MUSE_20180118_133145_40000.csv,311,270,602,3
MUSE_20180118_133251_14000.csv,MUSE_20180118_133251_14000.csv,311,270,602,4
MUSE_20180118_133247_94000.csv,MUSE_20180118_133247_94000.csv,312,459,603,1
MUSE_20180118_133300_25000.csv,MUSE_20180118_133300_25000.csv,312,459,603,1
MUSE_20180118_133325_23000.csv,MUSE_20180118_133325_23000.csv,313,112,604,14
MUSE_20180118_133414_15000.csv,MUSE_20180118_133414_15000.csv,313,112,604,7
MUSE_20180118_133429_59000.csv,MUSE_20180118_133429_59000.csv,313,112,604,8
MUSE_20180118_133447_17000.csv,MUSE_20180118_133447_17000.csv,313,112,604,15
MUSE_20180118_133626_00000.csv,MUSE_20180118_133626_00000.csv,313,112,604,15
MUSE_20180118_133628_12000.csv,MUSE_20180118_133628_12000.csv,313,112,604,14
MUSE_20180118_133639_32000.csv,MUSE_20180118_133639_32000.csv,313,112,604,7
MUSE_20180118_133627_07000.csv,MUSE_20180118_133627_07000.csv,313,112,604,9
